PORT CODE,DATE,IEC,HS CODE,GOODS DESCRIPTION,Master category,Model Name,Model Number,Capacity,Qty,Unit of measure,Price,Unit of measure.1,QUANTITY,UNIT,UNIT PRICE_INR,TOTAL VALUE_INR,UNIT PRICE_USD,TOTAL VALUE_USD,DUTY PAID_INR,YEAR,MONTH,QUARTER,UNIT_STD,UNIT_PRICE_USD,EMBEDDED_QTY,CAPACITY_SPEC,MODEL_NUMBER2,GRAND_TOTAL_INR,LANDED_COST_PER_UNIT,CATEGORY,SUB_CATEGORY
INNSA1,2022-12-09,301049751,73231000,SS410 SS SCRUBBER 3 PCS SET (QTY- 119280 SET/ USD 0.185 PERSET),,,,,,,,,7653.8,KGS,247.1884136,1891930.68,3.014492849,23072.32537,831692.7,2022,12,4,KGS,0.185,119280.0,,SS410,2723623.38,355.8524366981107,Others,Others
INNSA1,2022-12-09,301049751,73231000,OKS-4156 -STEEL SCRUBBER 6PCS SET (QTY 99600 SET / USD 0.26SET),,,,,,,,,8677.15,KGS,252.8131898,2193697.97,3.083087681,26752.41427,964349.7,2022,12,4,KGS,0.26,99600.0,,OKS-4156,3158047.67,363.94987639950904,Steel,Scrubber
INNSA1,2022-12-08,301049751,73239990,KWP-1000B SS OIL POT 900ML(QTY: 27000 PCS/USD 1.55 PER PCS),,,,,,,,,6975.0,KGS,502.1159857,3502259.0,6.123365679,42710.47561,1283227.7,2022,12,4,KGS,1.55,27000.0,900ML,KWP-1000B,4785486.7,686.0912831541219,Others,Others
INNSA1,2022-12-01,301049751,73239990,2628 HOUSEHOLD STEEL HOOK 3 PCS SET (QTY :168480 SET/USD 0.421 PER SET),,,,,,,,,5709.6,KGS,1041.580969,5947010.7,12.60993909,71997.70823,2178984.7,2022,12,4,KGS,0.421,168480.0,,2628,8125995.4,1423.2162323104947,Steel,Steel Items
INNSA1,2022-11-26,301049751,73239990,6561 STEEL LUNCH BOX (QTY:21600 PCS USD 2.50 PER PCS),,,,,,,,,8232.0,KGS,556.0189699,4577148.16,6.731464526,55413.41598,1677067.1,2022,11,4,KGS,2.5,21600.0,,6561,6254215.26,759.7443221574343,Steel,Steel Items
INNSA1,2022-11-26,301049751,73239990,NP-55 STEEL TEA STRAINER (QTY:100800 PCS USD0.297 PER PCS),,,,,,,,,4620.0,KGS,563.2033571,2601999.51,6.81844258,31501.20472,953372.6,2022,11,4,KGS,0.297,100800.0,,NP-55,3555372.11,769.5610627705628,Steel,Strainer
INNSA1,2022-11-25,301049751,73239990,NP-20 - STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (QTY:47340 PCS/USD1.0275 PER PCS),,,,,,,,,8153.0,KGS,517.3384092,4217860.05,6.263176867,51063.68099,1545423.9,2022,11,4,KGS,1.0275,47340.0,750ML,NP-20,5763283.949999999,706.8911995584447,Steel,Steel Items
INNSA1,2022-11-25,301049751,73239990,NP-21 - STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:32436PCS/USD 1.0500 PER PCS),,,,,,,,,5766.4,KGS,512.1461466,2953239.54,6.200316545,35753.50533,1082067.0,2022,11,4,KGS,1.05,32436.0,650ML,NP-21,4035306.54,699.7965004162043,Steel,Steel Items
INNSA1,2022-11-25,301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:3600PCS/USD 1.1100 PER PCS),,,,,,,,,570.0,KGS,607.9007544,346503.43,7.359573298,4194.95678,126958.9,2022,11,4,KGS,1.11,3600.0,750ML,SB-01,473462.32999999996,830.6356666666666,Steel,Steel Items
INNSA1,2022-11-25,301049751,73239990,BCLR-3 - STAINLESS STEEL SPORTS BOTTLE 750ML SG705-1 (QTY:540 PCS/USD 1.1700 PER PCS),,,,,,,,,90.0,KGS,608.7222222,54785.0,7.369518429,663.2566586,20073.2,2022,11,4,KGS,1.17,540.0,750ML,BCLR-3,74858.2,831.7577777777777,Steel,Steel Items
INNSA1,2022-11-25,301049751,73239990,WB-750 - STAINLESS STEEL SPORTS BOTTLE 750ML SG902 (QTY:540PCS/USD 1.3000 PER PCS),,,,,,,,,96.0,KGS,634.0857292,60872.23,7.676582678,736.951937,22303.5,2022,11,4,KGS,1.3,540.0,750ML,WB-750,83175.73000000001,866.4138541666667,Steel,Steel Items
INNSA1,2022-11-25,301049751,73231000,8001-2 STEEL SCRUBBER 2 PCS SET -(QTY- 168000 SET/USD 0.164PER SET),,,,,,,,,4900.0,KGS,491.7607633,2409627.74,5.953520136,29172.24867,1059272.4,2022,11,4,KGS,0.164,168000.0,,8001-2,3468900.14,707.9388040816327,Steel,Scrubber
INNSA1,2022-11-18,301049751,73239990,8504 STEEL LUNCH BOX 2 LAYER (QTY 22080 PCS / USD 2.48 PER PCS),,,,,,,,,10561.6,KGS,442.4214447,4672678.33,5.356191824,56569.95557,1712069.4,2022,11,4,KGS,2.48,22080.0,2 L,8504,6384747.73,604.5246676639903,Steel,Steel Items
INNSA1,2022-11-18,301049751,73239990,6527 STEEL LUNCH BOX (QTY:25680 PCS/USD1.90 PER PCS),,,,,,,,,8945.2,KGS,465.4506741,4163549.37,5.634996055,50406.16671,1525524.5,2022,11,4,KGS,1.9,25680.0,,6527,5689073.87,635.9918023073827,Steel,Steel Items
INNSA1,2022-11-16,301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:35496 NUM USD1.05 PER NUM),,,,,,,,,6310.4,KGS,518.7085224,3273258.26,6.18983917,39060.3611,1199321.9,2022,11,4,KGS,1.05,35496.0,650ML,NP-21,4472580.16,708.763336713996,Steel,Steel Items
INNSA1,2022-11-16,301049751,73239990,SB-01 STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY: 8604NUM USD 1.11 PER NUM),,,,,,,,,1362.3,KGS,615.6900903,838754.61,7.347137116,10009.00489,307319.7,2022,11,4,KGS,1.11,8604.0,750ML,SB-01,1146074.31,841.2789473684211,Steel,Steel Items
INNSA1,2022-11-16,301049751,73239990,KWP-1000B SS OIL POT 900ML(QTY: 27000 PCS/USD 1.55 PER PCS),,,,,,,,,6975.0,KGS,518.5417921,3616829.0,6.187849548,43160.2506,1325206.2,2022,11,4,KGS,1.55,27000.0,900ML,KWP-1000B,4942035.2,708.5355125448029,Others,Others
INNSA1,2022-11-15,301049751,73239990,NP-19 STEEL SALT BOTTLE (QTY:25920 PCS USD 0.4430 PER PCS),,,,,,,,,4050.0,KGS,251.5588593,1018813.38,3.001895695,12157.67757,373293.3,2022,11,4,KGS,0.443,25920.0,,NP-19,1392106.68,343.73004444444445,Steel,Steel Items
INNSA1,2022-11-10,301049751,73239990,KL32D-9S STAINLESS STEEL GRATER WITH HANDLE (QTY:37560 PCS USD 0.99 PER PCS),,,,,,,,,8451.0,KGS,381.445597,3223596.74,4.551856766,38467.74153,1181125.8,2022,11,4,KGS,0.99,37560.0,,KL32D-9S,4404722.54,521.2072583126258,Steel,Steel Items
INNSA1,2022-11-10,301049751,73239990,KL324H-9S STAINLESS STEEL GRATER WITH HANDLE (QTY - 59040 PCS/USD 0.68 PER PCS),,,,,,,,,9512.0,KGS,365.9008221,3480448.62,4.366358259,41532.79976,1275236.4,2022,11,4,KGS,0.68,59040.0,,KL324H-9S,4755685.02,499.9668860386879,Steel,Steel Items
INNSA1,2022-11-05,301049751,73231000,OKS-4156 -STEEL SCRUBBER 6PCS SET (QTY 99600 SET / USD 0.26SET),,,,,,,,,8677.15,KGS,260.7683133,2262725.77,3.111793715,27001.50084,994694.3,2022,11,4,KGS,0.26,99600.0,,OKS-4156,3257420.0700000003,375.4020698040256,Steel,Scrubber
INNSA1,2022-11-04,301049751,73239990,NP-55 STEEL TEA STRAINER (QTY:100800 PCS /USD 0.2892 PER PCS),,,,,,,,,4620.0,KGS,554.0316688,2559626.31,6.61135643,30544.46671,937847.1,2022,11,4,KGS,0.2892,100800.0,,NP-55,3497473.41,757.0288766233766,Steel,Strainer
INNSA1,2022-11-04,301049751,73239990,NP-19 STEEL SALT BOTTLE (QTY:44352 PCS /USD 0.445 PER PCS),,,,,,,,,6930.0,KGS,250.0677821,1732969.73,2.984102412,20679.82971,634960.1,2022,11,4,KGS,0.445,44352.0,,NP-19,2367929.83,341.6926161616162,Steel,Steel Items
INNSA1,2022-11-04,301049751,73231000,8001-2 STEEL SCRUBBER 2 PCS SET (QTY- 169440 SET/USD 0.164PER SET),,,,,,,,,4942.0,KGS,497.448883,2458392.38,5.936144189,29336.42458,1080709.3,2022,11,4,KGS,0.164,169440.0,,8001-2,3539101.6799999997,716.127414002428,Steel,Scrubber
INNSA1,2022-11-03,301049751,73239990,AM-253 STEEL KITCHEN TURNER (QTY:25200 PCS/ USD 0.535 PER PCS),,,,,,,,,2450.0,KGS,490.6718122,1202145.94,5.848293352,14328.31871,440466.3,2022,11,4,KGS,0.535,25200.0,,AM-253,1642612.24,670.453975510204,Steel,Steel Items
INNSA1,2022-11-03,301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:26172 PCS/USD1.110 PER PCS),,,,,,,,,4143.9,KGS,613.4219914,2541959.39,7.311346739,30297.48975,931374.0,2022,11,4,KGS,1.11,26172.0,750ML,SB-01,3473333.39,838.1798281811821,Steel,Steel Items
INNSA1,2022-11-03,301049751,73239990,SB-12 STEEL TEA STRAINER BIG(QTY:50400 PCS/USD 1.057 PER PCS),,,,,,,,,11970.0,KGS,397.2742498,4755372.77,4.735092369,56679.05566,1742368.7,2022,11,4,KGS,1.057,50400.0,,SB-12,6497741.47,542.835544695071,Steel,Strainer
INNSA1,2022-11-03,301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (QTY:18288 PCS / USD 1.062 PER PCS),,,,,,,,,3251.2,KGS,522.7040354,1699415.36,6.230083855,20255.24863,622665.8,2022,11,4,KGS,1.062,18288.0,750ML,NP-20,2322081.16,714.2227977362205,Steel,Steel Items
INNSA1,2022-11-01,301049751,73239990,STAINLESS STEEL GRATER WITH HANDLE DS-25 (QTY:51000 PCS /USD0.2252 PER PCS),,,,,,,,,1700.0,KGS,600.5886118,1021000.64,7.158386314,12169.25673,374094.6,2022,11,4,KGS,0.2252,51000.0,,STAINLESS,1395095.24,820.6442588235294,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115 (QTY:19584 PCS USD 1.05 PER PCS),,,,,,,,,3481.6,KGS,515.4764534,1794682.82,6.143938657,21390.73683,657571.9,2022,10,4,KGS,1.05,19584.0,650ML,NP-21,2452254.72,704.3470588235294,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,8504 STEEL LUNCH BOX 2 LAYER (QTY:22080 PCS /USD2.61PER PCS),,,,,,,,,10561.6,KGS,467.0604217,4932905.35,5.566870342,58795.05781,1807416.5,2022,10,4,KGS,2.61,22080.0,2 L,8504,6740321.85,638.1913583169217,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:25128 PCS/USD1.11 PER PCS),,,,,,,,,3978.6,KGS,611.8537274,2434321.24,7.292654677,29014.5559,891935.2,2022,10,4,KGS,1.11,25128.0,750ML,SB-01,3326256.4400000004,836.0369074548837,Steel,Steel Items
INNSA1,2022-10-29,301049751,73231000,8001-2 STEEL SCRUBBER 2 PCS SET (QTY- 168240 SET/USD 0.164 PER SET),,,,,,,,,4809.0,KGS,503.6067727,2421844.97,6.002464514,28865.85185,1064643.1,2022,10,4,KGS,0.164,168240.0,,8001-2,3486488.0700000003,724.9923206487836,Steel,Scrubber
INNSA1,2022-10-29,301049751,73239990,6527 STEEL LUNCH BOX (QTY:25680 PCS / USD 2.00 PER PCS),,,,,,,,,8945.2,KGS,491.471322,4396309.27,5.85782267,52399.39535,1610807.8,2022,10,4,KGS,2.0,25680.0,,6527,6007117.069999999,671.5464237803513,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,AM-06 - STAINLESS STEEL BOTTLE 750ML SG805 (QTY:46584 PCS/USD 1.05 PER PCS),,,,,,,,,6987.6,KGS,610.9350564,4268969.8,7.281705082,50881.64243,1564150.6,2022,10,4,KGS,1.05,46584.0,750ML,AM-06,5833120.4,834.7816703875436,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,6581 STEEL ROUND CONTAINER MEDIUM (QTY:46080 PCS/ USD 0.99 PER PCS),,,,,,,,,5568.0,KGS,701.3125647,3904908.36,8.358910187,46542.41192,1430758.5,2022,10,4,KGS,0.99,46080.0,,6581,5335666.859999999,958.2735021551723,Steel,Steel Items
INNSA1,2022-10-29,301049751,73239990,6862 STEEL RECTANGLE CONTAINER LARGE (QTY:23040 PCS/USD1.58PER PCS),,,,,,,,,5760.0,KGS,540.9788472,3116038.16,6.447900444,37139.90656,1141716.4,2022,10,4,KGS,1.58,23040.0,,6862,4257754.5600000005,739.1935000000001,Steel,Steel Items
INNSA1,2022-10-18,301049751,73239990,SL-01 - STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY:21816 PCS/USD 1.2400PER PCS),,,,,,,,,4363.2,KGS,530.4587734,2314497.72,6.433702527,28071.53087,848032.0,2022,10,4,KGS,1.24,21816.0,750ML,SL-01,3162529.72,724.8188760542722,Steel,Steel Items
INNSA1,2022-10-18,301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750 ML S-308-C6 (QTY:19836 PCS USD 1.0620 PER PCS),,,,,,,,,3526.4,KGS,511.1012194,1802347.34,6.198923219,21859.88284,660380.1,2022,10,4,KGS,1.062,19836.0,750 ML,NP-20,2462727.44,698.3687159709618,Steel,Steel Items
INNSA1,2022-10-18,301049751,73239990,SB-01 - STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY:46224 PCS/USD 1.1257 PER PCS),,,,,,,,,7318.8,KGS,608.2894805,4451949.05,7.377677144,53995.74348,1631194.1,2022,10,4,KGS,1.1257,46224.0,750ML,SB-01,6083143.15,831.1667418155982,Steel,Steel Items
INNSA1,2022-10-12,301049751,73239990,SL-01 -STAINLESS STEEL COLA BOTTLE 750ML SK750 (QTY: 16776NUM USD 1.24 PER NUM),,,,,,,,,3355.2,KGS,531.0812738,1781883.89,6.441252563,21611.6906,652882.3,2022,10,4,KGS,1.24,16776.0,750ML,SL-01,2434766.19,725.6694653075823,Steel,Steel Items
INNSA1,2022-10-12,301049751,73239990,SB-01-STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (QTY: 27036 NUM USD 1.16 PER NUM),,,,,,,,,4280.7,KGS,627.5595533,2686394.18,7.611395432,32582.10042,984294.8,2022,10,4,KGS,1.16,27036.0,750ML,SB-01,3670688.9800000004,857.4973672530195,Steel,Steel Items
INNSA1,2022-10-11,301049751,73231000,OKS-4156 -STEEL SCRUBBER 6PCS SET (QTY99600 SET / USD 0.26 SET),,,,,,,,,8677.15,KGS,255.3805017,2215974.92,3.097398443,26876.5909,974142.6,2022,10,4,KGS,0.26,99600.0,,OKS-4156,3190117.52,367.64577309370014,Steel,Scrubber
INNSA1,2022-10-07,301049751,73239990,AM-06 STAINLESS STEEL BOTTLE 750ML SG805(QTY:46692 PCS/USD 1.095 PER PCS),,,,,,,,,7003.8,KGS,631.1250907,4420273.91,7.654640275,53611.56956,1619588.4,2022,10,4,KGS,1.095,46692.0,750ML,AM-06,6039862.3100000005,862.3693295068392,Steel,Steel Items
INNSA1,2022-10-06,301049751,73239990,NP-21 STAINLESS STEEL SPORTS BOTTLE 650ML S115(QTY:21600 PCS/USD 1.090 PER PCS),,,,,,,,,3840.0,KGS,515.298487,1978746.19,6.409185161,24611.27102,725012.5,2022,10,4,KGS,1.09,21600.0,650ML,NP-21,2703758.69,704.1038255208333,Steel,Steel Items
INNSA1,2022-10-06,301049751,73239990,STAINLEES STEEL SPORTS BOTTLE 750ML SG-702(QTY:5940 PCS/USD1.160 PER PCS),,,,,,,,,940.5,KGS,615.7373418,579100.97,7.65842465,7202.748383,212182.6,2022,10,4,KGS,1.16,5940.0,750ML,STAINLEES,791283.57,841.3435087719298,Steel,Steel Items
INNSA1,2022-10-06,301049751,73239990,NP-20 STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6(QTY:10224PCS/USD 1.069 PER PCS),,,,,,,,,1817.6,KGS,505.3708847,918562.12,6.285707521,11424.90199,336561.1,2022,10,4,KGS,1.069,10224.0,750ML,NP-20,1255123.22,690.5387433978873,Steel,Steel Items
INNSA1,2022-10-06,301049751,73239990,SL-01 STAINLESS STEEL COLA BOTTLE 750ML SK750(QTY:5148 PCS/USD 1.250 PER PCS),,,,,,,,,1029.6,KGS,525.2787879,540827.04,6.533318257,6726.704478,198159.0,2022,10,4,KGS,1.25,5148.0,750ML,SL-01,738986.04,717.7409090909092,Steel,Steel Items
INNSA1,2022-09-24,301049751,73231000,STILL SCRUBBER 2 PCS SET (8001-2) (QTY:166200 SET/USD:0.164PER SET),,,,,,,,,4847.0,KGS,482.9116257,2340672.65,6.006363504,29112.84391,1028959.7,2022,9,3,KGS,,166200.0,,STILL,3369632.3499999996,695.1995770579739,Others,Others
INNSA1,2022-09-22,301049751,73239990,NP-55 STEEL TEA STRAINER (QTY:151200 PCS / USD 0.3014 PER PCS),,,,,,,,,6930.0,KGS,558.1866133,3868233.23,6.942619568,48112.35361,1417320.6,2022,9,3,KGS,0.3014,151200.0,,NP-55,5285553.83,762.7061803751803,Steel,Strainer
INNSA1,2022-09-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY :10656 PCS/USD:1.160 PER PCS),,,,,,,,,1687.2,KGS,626.9541311,1057797.01,7.797936954,13156.67923,387576.8,2022,9,3,KGS,,10656.0,750ML,STAINLESS,1445373.81,856.6701102418208,Steel,Steel Items
INNSA1,2022-09-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 (NP-21) (QTY :19872 PCS/USD:1.090 PER PCS),,,,,,,,,3532.8,KGS,524.6856007,1853609.29,6.525940307,23054.84192,679162.5,2022,9,3,KGS,,19872.0,650ML,STAINLESS,2532771.79,716.930420629529,Steel,Steel Items
INNSA1,2022-09-19,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY :12672 PCS/USD:1.069 PER PCS),,,,,,,,,2252.8,KGS,514.5770641,1159239.21,6.40021224,14418.39813,424745.2,2022,9,3,KGS,,12672.0,750ML,STAINLESS,1583984.41,703.1180797230113,Steel,Steel Items
INNSA1,2022-09-17,301049751,73239990,KWP-1000B SS OIL POT 900 ML (QTY :27000 PCS/USD:1.59 PER PCS),,,,,,,,,6850.0,KGS,528.6389547,3621176.84,6.575111377,45039.51294,1326799.2,2022,9,3,KGS,,27000.0,900 ML,KWP-1000B,4947976.04,722.3322686131387,Others,Others
INNSA1,2022-09-17,301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (2628)(QTY:165600 PKT/USD 0.436 PER PKT),,,,,,,,,5612.0,KGS,1059.935713,5948359.22,13.18328001,73984.56741,2179478.8,2022,9,3,KGS,0.436,165600.0,,HOUSEHOLD,8127838.02,1448.2961546685672,Steel,Steel Items
INNSA1,2022-09-17,301049751,73239990,NP-55 STEEL TEA STRAINER(QTY:100800 PCS /USD 0.3032 PER PCS),,,,,,,,,4620.0,KGS,569.0503052,2629012.41,7.077740114,32699.15933,963270.1,2022,9,3,KGS,0.3032,100800.0,,NP-55,3592282.5100000002,777.5503268398269,Steel,Strainer
INNSA1,2022-09-17,301049751,73239990,AM-217 STEEL LEMON SQUEEZER (QTY:10200 PCS/USD 2.0408 PER PCS),,,,,,,,,2975.0,KGS,601.8892168,1790620.42,7.486184289,22271.39826,656083.3,2022,9,3,KGS,2.0408,10200.0,,AM-217,2446703.7199999997,822.4214184873948,Steel,Steel Items
INNSA1,2022-09-12,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK-750 (SL-01) (QTY :20664PCS/USD:1.25 PER PCS),,,,,,,,,4132.8,KGS,542.4083067,2241665.05,6.742179077,27864.07769,821346.1,2022,9,3,KGS,,20664.0,750ML,STAINLESS,3063011.15,741.1467165118079,Steel,Steel Items
INNSA1,2022-09-12,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY :1008 PCS/USD:1.160 PER PCS),,,,,,,,,159.6,KGS,635.8167293,101476.35,7.903253317,1261.359229,37180.9,2022,9,3,KGS,,1008.0,750ML,STAINLESS,138657.25,868.7797619047619,Steel,Steel Items
INNSA1,2022-09-12,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 (NP-21) (QTY :19908PCS/USD:1.09 PER PCS),,,,,,,,,3539.2,KGS,532.1025486,1883217.34,6.614077671,23408.54369,690010.8,2022,9,3,KGS,,19908.0,650ML,STAINLESS,2573228.14,727.0649129746836,Steel,Steel Items
INNSA1,2022-09-12,301049751,73239990,KWB-600F STAINLESS STEEL SPORTS BOTTLE (QTY.50400 PCS/USD 1.00 PER PCS),,,,,,,,,7875.0,KGS,543.853873,4282849.25,6.760147583,53236.16221,1569236.0,2022,9,3,KGS,1.0,0.504,,KWB-600F,5852085.25,743.1219365079365,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,"STEEL LUNCH BOX 3LAYER (8505) (QTY:33,600 PCS/USD:3.63 PER PCS)",,,,,,,,,21784.0,KGS,468.6002745,10207988.38,5.824739273,126886.1203,3740207.0,2022,9,3,KGS,,33.0,3L,STEEL,13948195.38,640.2954177377892,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,"STEEL LUNCH BOX (6527) (QTY:25,680 PCS/USD:2 PER PCS)",,,,,,,,,8945.2,KGS,480.5396403,4298523.19,5.973146554,53430.99055,1574978.9,2022,9,3,KGS,,25.0,,STEEL,5873502.09,656.6093647989983,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,"STEEL ROUND CONTAINER (6856) (QTY:66,384 PCS/USD:0.64 PER PCS)",,,,,,,,,5532.0,KGS,642.7697993,3555802.53,7.989680539,44198.91274,1302846.1,2022,9,3,KGS,,66.0,,STEEL,4858648.63,878.2806634128706,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,"STEEL ROUND CONTAINER (6857) (QTY:35,280 PCS/USD:0.82 PER PCS)",,,,,,,,,4498.2,KGS,538.2672313,2421233.66,6.690705175,30096.13002,887140.0,2022,9,3,KGS,,35.0,,STEEL,3308373.66,735.4883420034681,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,"STEEL RECTANGLE CONTAINER BIG (6578) (QTY:37,920 PCS/USD:1.75 PER PCS)",,,,,,,,,10847.7,KGS,511.9917549,5553932.96,6.36409888,69035.83543,2034961.1,2022,9,3,KGS,,37.0,,STEEL,7588894.0600000005,699.5855397918452,Steel,Steel Items
INNSA1,2022-09-08,301049751,73239990,STEEL LUNCH BOX SMALL (6587) (QTY:51000 PCS/USD:1.68 PER PCS),,,,,,,,,10348.75,KGS,692.9243397,7170900.76,8.613105527,89134.87582,2627418.1,2022,9,3,KGS,,51000.0,,STEEL,9798318.86,946.8118236501992,Steel,Steel Items
INNSA1,2022-09-03,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE (KWB-600F) (QTY:50400 PCS/USD:1. PER PCS),,,,,,,,,7875.0,KGS,543.853873,4282849.25,6.760147583,53236.16221,1569236.0,2022,9,3,KGS,,50400.0,,STAINLESS,5852085.25,743.1219365079365,Steel,Steel Items
INNSA1,2022-08-30,301049751,73239990,STEEL HANGER WITH HOOK (ITEM NO. SL-89) (QTY 70056 PCS / USD1.14 PER PCS),,,,,,,,,15568.0,KGS,426.7317652,6643360.12,5.301015716,82526.21267,2434127.1,2022,8,3,KGS,1.14,70056.0,,STEEL,9077487.22,583.086280832477,Steel,Hanger
INNSA1,2022-08-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML S-308-C6 (NP-20) (QTY :19080 PCS/USD:1.068 PER PCS),,,,,,,,,3392.0,KGS,526.3105513,1785245.39,6.538019271,22176.96137,654113.9,2022,8,3,KGS,,19080.0,750ML,STAINLESS,2439359.29,719.1507340801887,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,"STAINLESS STEEL COLA BOTTLE 750ML SK750 (SL-01) (QTY:18,180PCS/USD:1.240 PER PCS)",,,,,,,,,3636.0,KGS,543.1752695,1974985.28,6.747518876,24533.97863,723634.6,2022,8,3,KGS,,18.0,750ML,STAINLESS,2698619.88,742.1946864686469,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 750ML SG-702 (SB-01) (QTY :1908 PCS/USD:1.160 PER PCS),,,,,,,,,302.1,KGS,641.8505793,193903.06,7.973299121,2408.733665,71046.1,2022,8,3,KGS,,1908.0,750ML,STAINLESS,264949.16000000003,877.0246938099967,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,STAINLESS STEEL BOTTLE 750ML SG805 (AM-06) (QTY:4032 PCS/USD1.0950 PER PCS),,,,,,,,,604.8,KGS,633.933879,383403.21,7.874955018,4762.772795,140478.9,2022,8,3,KGS,1.095,4032.0,750ML,STAINLESS,523882.11,866.2071924603175,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,STAINLESS STEEL COLA BOTTLE 750ML SK750 (SL-01) (QTY:15192 PCS/USD 1.2483 PER PCS),,,,,,,,,3038.4,KGS,542.0133853,1646853.47,6.733085532,20457.80708,603407.2,2022,8,3,KGS,1.2483,15192.0,750ML,STAINLESS,2250260.67,740.607118878357,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,"STAINLESS STEEL BOTTLE 750ML SG805 (AM-06) (QTY :2,376 PCS/USD:1.095 PER PCS)",,,,,,,,,356.4,KGS,639.5450617,227933.86,7.944659152,2831.476522,83515.0,2022,8,3,KGS,,2.0,750ML,STAINLESS,311448.86,873.8744668911336,Steel,Steel Items
INNSA1,2022-08-23,301049751,73239990,STAINLESS STEEL SPORTS BOTTLE 650ML S115 (NP-21) (QTY:23220PCS/USD 1.0900 PER PCS),,,,,,,,,4128.0,KGS,532.4393338,2197909.57,6.614153215,27303.22447,805314.1,2022,8,3,KGS,1.09,23220.0,650ML,STAINLESS,3003223.67,727.5251138565891,Steel,Steel Items
INNSA1,2022-08-22,301049751,73239990,HOUSEHOLD STEEL HOOK 3PCS SET (ITEM NO. 2628) (QTY 170208NOS/ USD 0.436PER NOS),,,,,,,,,5768.16,KGS,1077.822415,6217052.14,13.38909832,77230.46137,2277927.8,2022,8,3,KGS,0.436,170208.0,,HOUSEHOLD,8494979.94,1472.7365294998751,Steel,Steel Items
INNSA1,2022-08-20,301049751,73239990,KWP-600B SS OIL POT 600ML(QTY:39000 PCS/USD 1.25 PER PCS),,,,,,,,,6850.0,KGS,611.5153737,4188880.31,7.59646427,52035.78025,1534805.8,2022,8,3,KGS,1.25,39000.0,600ML,KWP-600B,5723686.11,835.5746145985402,Others,Others
INNSA1,2022-08-18,301049751,73239990,STEEL TEA STRAINER BIG (SB-12) (QTY:5256 PCS/USD 1.155 PER PCS),,,,,,,,,1248.3,KGS,421.305848,525916.09,5.249917108,6553.471526,192695.6,2022,8,3,KGS,1.155,5256.0,,STEEL,718611.69,575.6722662821437,Steel,Strainer
INNSA1,2022-08-16,301049751,73239990,RYX-02-020 MILD STEEL MULTI FUNCTION CLOTH STAND(QTY:1232 PCS/USD 15.30 PER PCS),,,,,,,,,4004.0,KGS,461.0523926,1846053.78,5.745201154,23003.78542,676394.2,2022,8,3,KGS,15.3,1232.0,,RYX-02,2522447.98,629.982012987013,Steel,Cloth Stand
